#{"t_start": 1706187320.441495, "env_id": null}
r,l,t
2.0,50,40667.101022
3.0,8,40667.203537
2.0,5,40667.247391
2.0,3,40667.304837
1.0,50,40668.301953
1.0,50,40668.79089
3.0,14,40668.911002
3.0,50,40669.548847
3.0,48,40670.327874
4.0,18,40670.587843
1.0,1,40670.639776
3.0,37,40671.838632
0.0,50,40672.650065
3.0,9,40672.798114
4.0,17,40673.20829
0.0,50,40674.596588
3.0,12,40674.840184
1.0,1,40674.870667
1.0,5,40674.905736
2.0,11,40675.043582
0.0,50,40676.129781
3.0,38,40676.862943
3.0,50,40677.3679
0.0,50,40677.861359
2.0,6,40678.000898
1.0,5,40678.056022
0.0,50,40680.321029
0.0,50,40680.90097
1.0,1,40680.9646
0.0,50,40681.609629
1.0,50,40682.216879
1.0,50,40682.837858
2.0,12,40683.100349
2.0,7,40683.145794
0.0,50,40683.620875
2.0,5,40683.668605
0.0,50,40684.817614
2.0,50,40685.236726
2.0,2,40685.266482
1.0,50,40686.015527
2.0,50,40687.332947
3.0,3,40687.360351
0.0,50,40698.017083
2.0,7,40698.222674
0.0,50,40698.803614
0.0,50,40699.396109
2.0,7,40699.457367
3.0,9,40699.519547
2.0,50,40700.237874
0.0,50,40701.342572
1.0,8,40701.451621
1.0,10,40701.508592
1.0,1,40701.513688
2.0,12,40701.594911
0.0,50,40704.618528
2.0,7,40704.716208
2.0,5,40704.806783
2.0,8,40704.842582
1.0,2,40704.852691
2.0,16,40705.133688
2.0,10,40705.328351
0.0,50,40741.103008
4.0,7,40741.236617
1.0,50,40742.260584
1.0,1,40742.28865
3.0,22,40742.468701
1.0,50,40743.779722
0.0,50,40744.503904
1.0,21,40744.610302
3.0,16,40744.847452
3.0,34,40745.191001
0.0,50,40746.216841
4.0,8,40746.397888
2.0,50,40747.381222
3.0,29,40747.931587
1.0,11,40747.983203
4.0,10,40748.209351
2.0,17,40748.426149
3.0,15,40749.198618
1.0,50,40749.853483
4.0,26,40750.178075
1.0,50,40751.580496
1.0,50,40752.120502
0.0,50,40753.654988
0.0,50,40754.592957
2.0,22,40754.900971
5.0,32,40755.246514
1.0,50,40756.829226
0.0,50,40757.702013
2.0,10,40757.934854
4.0,23,40758.310664
2.0,2,40758.343689
1.0,50,40759.087634
3.0,3,40759.169954
3.0,50,40760.324253
3.0,7,40760.405837
0.0,50,40761.316365
2.0,50,40762.300155
4.0,19,40762.604136
2.0,21,40762.999418
1.0,5,40763.05411
3.0,7,40763.233565
1.0,19,40763.384546
0.0,50,40763.736086
3.0,11,40764.09577
1.0,1,40764.101189
2.0,23,40764.419125
2.0,5,40764.437423
1.0,1,40764.46417
1.0,50,40765.395273
5.0,21,40765.949317
1.0,5,40766.035196
0.0,50,40767.213515
3.0,50,40767.828726
4.0,13,40768.035548
2.0,50,40768.451293
1.0,50,40768.971195
1.0,50,40770.525965
1.0,50,40771.028575
1.0,1,40771.061509
1.0,9,40771.18281
2.0,50,40772.791191
2.0,12,40772.908602
2.0,7,40772.966966
0.0,50,40773.339258
4.0,15,40773.621819
2.0,27,40774.241785
3.0,50,40774.930595
3.0,43,40775.850817
0.0,50,40776.879109
3.0,3,40776.934484
3.0,50,40777.51144
2.0,9,40834.985903
4.0,30,40836.355751
2.0,50,40837.331032
3.0,19,40837.660912
1.0,50,40838.443021
5.0,49,40838.720026
2.0,50,40840.070341
3.0,13,40840.540422
0.0,50,40841.305514
0.0,50,40842.009303
1.0,1,40842.029645
4.0,40,40842.687207
3.0,50,40843.198031
1.0,50,40844.160837
3.0,7,40844.231575
0.0,50,40845.175114
2.0,10,40845.361271
0.0,50,40846.317895
1.0,3,40846.436758
1.0,50,40846.878303
1.0,41,40847.526129
2.0,6,40847.655754
3.0,40,40848.093107
1.0,2,40848.153227
2.0,50,40848.576082
3.0,21,40848.958871
0.0,50,40850.358348
0.0,50,40851.709812
1.0,1,40851.719399
1.0,50,40852.923178
3.0,33,40853.570694
3.0,29,40854.064835
2.0,50,40855.148505
2.0,2,40855.170331
1.0,1,40855.176461
2.0,15,40855.451568
1.0,12,40855.770925
4.0,12,40855.952405
0.0,50,40856.637549
2.0,50,40857.806336
3.0,39,40858.130233
5.0,24,40858.397685
1.0,20,40858.627676
1.0,4,40858.643825
3.0,12,40858.822378
1.0,50,40859.325306
1.0,50,40860.850614
0.0,50,40862.451897
5.0,19,40862.919503
2.0,14,40863.325925
2.0,6,40863.619234
3.0,21,40863.829302
3.0,50,40864.393312
1.0,50,40864.732264
2.0,7,40864.838194
2.0,4,40864.890886
1.0,9,40865.050768
6.0,37,40865.497424
0.0,50,40866.428651
4.0,6,40866.56809
3.0,4,40866.679164
3.0,28,40867.018747
5.0,35,40867.448158
2.0,3,40867.53457
0.0,50,40868.556746
3.0,50,40869.283345
0.0,50,40870.958107
2.0,18,40871.290363
2.0,9,40871.419402
5.0,36,40871.710191
0.0,50,40907.80985
2.0,50,40909.195851
5.0,23,40909.50373
0.0,50,40910.246723
4.0,16,40910.556642
2.0,42,40910.810631
2.0,28,40911.165138
0.0,50,40911.985476
1.0,50,40916.322931
0.0,50,40917.46879
1.0,50,40918.874964
2.0,19,40918.988896
5.0,28,40919.387871
4.0,44,40920.219731
3.0,44,40920.796184
1.0,50,40921.882456
6.0,13,40922.130004
2.0,15,40922.30693
4.0,17,40922.47102
1.0,1,40922.481055
1.0,50,40923.726468
1.0,50,40924.163937
5.0,9,40924.289456
2.0,9,40924.733004
0.0,50,40925.439741
1.0,50,40930.304517
1.0,1,40930.342003
0.0,50,40930.785991
1.0,50,40934.050249
1.0,50,40935.178342
1.0,50,40936.165877
4.0,17,40936.404578
1.0,50,40937.258924
3.0,20,40937.428245
3.0,6,40937.636666
1.0,50,40937.909722
1.0,50,40939.658328
4.0,36,40940.027526
2.0,50,40940.678256
2.0,43,40941.031092
2.0,5,40941.155229
2.0,34,40941.71789
2.0,24,40941.887736
2.0,15,40942.460465
3.0,15,40942.610601
1.0,50,40943.700001
1.0,5,40943.841213
0.0,50,40945.675003
3.0,31,40945.863224
0.0,50,40946.347989
4.0,13,40946.462982
4.0,13,40946.721681
2.0,22,40947.12393
0.0,50,40947.716924
1.0,50,40949.234723
2.0,3,40949.328501
4.0,7,40949.501876
4.0,14,40950.196041
3.0,28,40950.983647
4.0,8,40951.244071
2.0,50,40952.448523
1.0,10,40952.688694
1.0,50,40953.932709
3.0,33,40989.002142
3.0,6,40989.137368
2.0,7,40989.217557
0.0,50,40990.151989
2.0,8,40990.246001
0.0,50,40990.6646
3.0,18,40990.916384
3.0,20,40991.123539
0.0,50,40991.364071
0.0,50,40992.104144
2.0,6,40992.208328
0.0,50,40993.698086
0.0,50,40995.455171
2.0,18,40995.695505
0.0,50,40998.221933
2.0,13,40998.344049
3.0,21,40998.538418
1.0,7,40998.707764
2.0,34,40999.40037
0.0,50,41001.12222
0.0,50,41001.793948
4.0,13,41001.923673
1.0,3,41002.034997
2.0,50,41002.319367
1.0,50,41003.837714
1.0,50,41004.280921
1.0,1,41004.286864
2.0,22,41004.479326
4.0,39,41005.568688
0.0,50,41007.500431
1.0,50,41007.99198
3.0,12,41008.172323
4.0,10,41008.377057
3.0,11,41008.449812
0.0,50,41009.724176
2.0,22,41009.83745
2.0,10,41010.173029
0.0,50,41010.639811
1.0,3,41010.743224
1.0,50,41012.321642
3.0,4,41012.436692
4.0,9,41012.572375
1.0,20,41012.688067
0.0,50,41014.040388
4.0,49,41014.739291
2.0,50,41015.236572
1.0,11,41015.298375
1.0,50,41017.429249
4.0,22,41017.652261
2.0,26,41018.040323
1.0,50,41018.924366
4.0,8,41019.383307
2.0,33,41019.917662
1.0,50,41021.024289
0.0,50,41023.174903
4.0,18,41023.601044
3.0,20,41023.911292
3.0,50,41025.439893
2.0,50,41026.112546
3.0,16,41026.442704
1.0,50,41027.371006
0.0,50,41028.292259
2.0,5,41028.594642
1.0,50,41029.706276
2.0,6,41029.804281
0.0,50,41030.940768
3.0,18,41031.063878
0.0,50,41066.930707
2.0,4,41066.980639
2.0,15,41067.122267
1.0,50,41068.160603
4.0,44,41068.597487
3.0,20,41068.713267
2.0,50,41069.936613
1.0,50,41070.515022
4.0,6,41070.623213
1.0,4,41070.670782
0.0,50,41071.690231
2.0,3,41071.716513
4.0,17,41071.966713
3.0,50,41073.693024
1.0,1,41073.70551
4.0,33,41074.002143
2.0,5,41074.182197
3.0,12,41074.350841
2.0,50,41075.042608
1.0,50,41077.1559
0.0,50,41077.592097
2.0,7,41077.741294
2.0,3,41077.788893
3.0,8,41077.870495
2.0,42,41078.865544
4.0,44,41079.271357
3.0,6,41079.320162
3.0,25,41079.681263
1.0,2,41079.698283
4.0,48,41080.234783
1.0,5,41080.281939
3.0,46,41080.776635
1.0,9,41080.856811
1.0,50,41082.095984
4.0,28,41082.853234
0.0,50,41083.64193
3.0,29,41083.922853
3.0,5,41084.036576
0.0,50,41085.169721
1.0,2,41085.191015
3.0,23,41085.396801
0.0,50,41086.727576
2.0,50,41087.486133
2.0,2,41087.531855
0.0,50,41088.642124
5.0,12,41088.792947
1.0,22,41088.954584
2.0,50,41090.100344
1.0,5,41090.21737
4.0,42,41091.162298
2.0,2,41091.18419
2.0,19,41091.651546
3.0,16,41091.767582
2.0,2,41091.789061
4.0,24,41092.014246
4.0,13,41092.078122
0.0,50,41092.715576
1.0,1,41092.720781
1.0,6,41092.821194
3.0,24,41093.250324
3.0,23,41093.401862
2.0,18,41093.875594
1.0,50,41094.34662
2.0,16,41094.725356
1.0,50,41095.484633
3.0,8,41095.736687
6.0,34,41096.242345
1.0,50,41097.962897
0.0,50,41098.659186
0.0,50,41099.119148
1.0,50,41099.671035
3.0,50,41100.388353
2.0,15,41100.478338
2.0,50,41101.470765
3.0,7,41101.534977
3.0,50,41137.480155
0.0,50,41139.519743
2.0,8,41139.620121
4.0,23,41140.096435
2.0,5,41140.187523
3.0,20,41140.406464
1.0,5,41140.430179
5.0,29,41140.860145
4.0,11,41141.059151
2.0,3,41141.228688
0.0,50,41142.81766
5.0,14,41143.137347
0.0,50,41143.819643
1.0,50,41144.435841
2.0,16,41144.765966
2.0,4,41144.839831
3.0,3,41144.986439
3.0,50,41145.737682
4.0,17,41146.006195
4.0,43,41146.824884
2.0,50,41147.312475
1.0,50,41147.781949
2.0,8,41147.986042
3.0,3,41148.052137
2.0,21,41148.338928
2.0,22,41148.616246
0.0,50,41149.531723
0.0,50,41150.110331
4.0,47,41151.401455
2.0,50,41152.082593
1.0,12,41152.320318
4.0,26,41152.652522
5.0,47,41153.323624
0.0,50,41153.936914
0.0,50,41154.560346
0.0,50,41155.50634
3.0,50,41156.044653
0.0,50,41156.731819
2.0,5,41156.847642
3.0,6,41156.937697
3.0,13,41157.407971
2.0,2,41157.429528
2.0,50,41158.541909
4.0,14,41158.781249
4.0,14,41159.076591
2.0,2,41159.157808
5.0,16,41159.366923
2.0,8,41159.474469
0.0,50,41160.18947
0.0,50,41161.745097
0.0,50,41163.399845
3.0,20,41163.611641
4.0,19,41163.989904
1.0,3,41164.127153
4.0,28,41164.546799
2.0,12,41164.817032
2.0,9,41164.95066
1.0,50,41165.558441
1.0,50,41166.05498
1.0,50,41167.342649
0.0,50,41168.382978
0.0,50,41168.849274
2.0,4,41168.906466
0.0,50,41169.577819
3.0,10,41169.785826
3.0,15,41169.946612
4.0,17,41170.140387
0.0,50,41170.780229
0.0,50,41171.44576
5.0,29,41172.007041
1.0,5,41172.111685
4.0,17,41172.369612
3.0,39,41207.261079
0.0,50,41208.225415
4.0,8,41208.390516
0.0,50,41209.450631
1.0,50,41210.145232
3.0,46,41210.49967
0.0,50,41210.737744
2.0,6,41210.841817
2.0,50,41212.573384
2.0,13,41212.806023
1.0,50,41214.513311
0.0,50,41215.265088
3.0,40,41216.692368
1.0,50,41217.25292
4.0,7,41217.450575
0.0,50,41218.742503
0.0,50,41219.926568
1.0,50,41221.158885
1.0,1,41221.169345
0.0,50,41222.334943
1.0,50,41222.992188
2.0,18,41223.416773
2.0,41,41224.15956
3.0,50,41224.971076
1.0,50,41227.32733
0.0,50,41228.016049
4.0,19,41228.179009
3.0,17,41228.536694
3.0,50,41228.929738
4.0,19,41229.398112
0.0,50,41230.288235
1.0,50,41231.269966
2.0,11,41231.337554
1.0,50,41231.919038
1.0,1,41232.045007
2.0,26,41232.265812
2.0,50,41232.770028
2.0,7,41232.909591
0.0,50,41233.809072
1.0,50,41234.783937
4.0,9,41235.050854
2.0,22,41235.286498
4.0,20,41235.485011
2.0,5,41235.542767
3.0,9,41235.628503
1.0,50,41236.870199
0.0,50,41237.467638
2.0,4,41237.572477
2.0,3,41237.617191
0.0,50,41237.860693
1.0,9,41237.926937
4.0,33,41238.684093
0.0,50,41239.357646
5.0,29,41240.175674
0.0,50,41242.168911
2.0,2,41242.203761
2.0,10,41242.362575
1.0,50,41243.410741
4.0,7,41243.61964
3.0,34,41244.216364
2.0,2,41244.294346
4.0,13,41244.405911
2.0,35,41244.69012
3.0,50,41283.330803
0.0,50,41284.65749
0.0,50,41285.285183
3.0,3,41285.341854
3.0,3,41285.417775
0.0,50,41286.24979
2.0,50,41286.749718
1.0,11,41286.993875
1.0,50,41287.30422
3.0,4,41287.431411
2.0,5,41287.509202
3.0,7,41287.623968
3.0,50,41288.415981
2.0,11,41288.779135
3.0,24,41289.072378
3.0,20,41289.616876
0.0,50,41290.194788
0.0,50,41291.778883
4.0,17,41292.044957
1.0,50,41293.148078
0.0,50,41293.575487
1.0,13,41293.81092
1.0,50,41295.544001
0.0,50,41296.715888
4.0,13,41296.827355
1.0,1,41296.89297
3.0,16,41297.03647
1.0,3,41297.06335
2.0,10,41297.229263
4.0,41,41298.27963
0.0,50,41301.338583
0.0,50,41301.868805
4.0,50,41302.216656
1.0,50,41303.376182
0.0,50,41304.229049
2.0,4,41304.36692
2.0,50,41305.277941
1.0,2,41305.287477
1.0,37,41305.442219
3.0,50,41307.311752
5.0,9,41307.496927
2.0,36,41307.909356
0.0,50,41308.616493
2.0,3,41308.671494
1.0,1,41308.747002
2.0,50,41309.139129
3.0,26,41309.684461
1.0,50,41310.265562
3.0,13,41310.50256
1.0,1,41310.537265
0.0,50,41311.257504
3.0,15,41311.51801
0.0,50,41312.606829
3.0,31,41313.145912
0.0,50,41314.30703
1.0,50,41315.412144
0.0,50,41315.978906
3.0,50,41316.488732
3.0,14,41316.62956
2.0,6,41316.723671
0.0,50,41317.241647
1.0,1,41317.251831
2.0,12,41317.314363
0.0,50,41318.880516
5.0,47,41319.64233
2.0,17,41320.062865
2.0,6,41320.206107
3.0,15,41320.906088
1.0,14,41321.125467
2.0,8,41321.193978
3.0,9,41321.358928
3.0,14,41353.639928
0.0,50,41356.028983
1.0,3,41356.077249
4.0,20,41356.296554
1.0,50,41357.018499
3.0,16,41357.39173
3.0,12,41357.681802
1.0,50,41358.451972
5.0,43,41358.763067
2.0,2,41358.778585
3.0,5,41358.816387
3.0,50,41359.289191
2.0,50,41359.598296
2.0,50,41360.021101
3.0,48,41360.470486
1.0,1,41360.529746
0.0,50,41361.554967
0.0,50,41362.552763
2.0,5,41362.612593
2.0,24,41363.077436
1.0,50,41364.438769
2.0,9,41364.553033
1.0,2,41364.674672
3.0,28,41365.242453
2.0,12,41365.38062
1.0,50,41366.983016
2.0,50,41367.479396
5.0,27,41368.089221
2.0,19,41368.421274
2.0,12,41368.597037
3.0,4,41368.664845
0.0,50,41369.535298
1.0,5,41369.5895
1.0,10,41369.784341
2.0,17,41370.636877
1.0,50,41372.081442
0.0,50,41373.868462
3.0,31,41374.149916
2.0,5,41374.181085
1.0,8,41374.230723
2.0,50,41375.407368
0.0,50,41376.032117
3.0,50,41376.854662
1.0,50,41378.168851
2.0,15,41378.457636
2.0,4,41378.522816
4.0,13,41378.654607
0.0,50,41379.312509
2.0,47,41380.838789
1.0,50,41382.202103
3.0,21,41382.54887
1.0,4,41382.629105
2.0,4,41382.670761
2.0,15,41383.050408
1.0,6,41383.09462
2.0,46,41384.1944
1.0,2,41384.282386
2.0,50,41385.38578
3.0,7,41385.485991
2.0,11,41385.673737
3.0,18,41385.922902
4.0,9,41386.215794
0.0,50,41386.791325
2.0,50,41387.806279
3.0,10,41387.961443
0.0,50,41388.49674
0.0,50,41388.945266
1.0,15,41389.222662
6.0,24,41389.470159
3.0,26,41390.273759
4.0,19,41390.557296
1.0,7,41390.676471
1.0,3,41390.7347
2.0,11,41390.961905
1.0,50,41391.631387
4.0,30,41391.908097
3.0,6,41392.048065
4.0,22,41424.610691
4.0,37,41425.311692
5.0,28,41425.642167
4.0,11,41425.789701
3.0,7,41425.853793
2.0,13,41426.121979
3.0,50,41426.899097
1.0,3,41426.937274
4.0,31,41427.396532
2.0,50,41428.189399
4.0,7,41428.566067
3.0,13,41428.790738
4.0,6,41428.934367
1.0,7,41429.021354
2.0,50,41429.634449
0.0,50,41430.163612
1.0,50,41430.578646
3.0,50,41432.004438
3.0,6,41432.08797
1.0,50,41433.193392
2.0,22,41433.852566
2.0,6,41433.893159
3.0,30,41434.407274
3.0,27,41435.604544
2.0,12,41435.738007
0.0,50,41437.398201
2.0,4,41437.473493
3.0,26,41438.216923
0.0,50,41439.434515
3.0,50,41440.114709
3.0,50,41440.746136
2.0,16,41440.961442
2.0,46,41442.081244
2.0,4,41442.147184
0.0,50,41443.284883
3.0,31,41443.890703
1.0,50,41444.525561
4.0,22,41445.007087
2.0,15,41445.328078
2.0,50,41446.446689
0.0,50,41447.467587
4.0,17,41447.777122
0.0,50,41449.438056
0.0,50,41449.906221
2.0,50,41450.622163
1.0,50,41451.199779
2.0,3,41451.270363
4.0,19,41451.83476
3.0,27,41452.111182
3.0,4,41452.16398
2.0,7,41452.314457
4.0,40,41453.673376
1.0,6,41453.823302
2.0,6,41454.017512
0.0,50,41455.137096
1.0,50,41455.841228
2.0,16,41456.520436
2.0,15,41456.690617
2.0,9,41456.810687
2.0,50,41457.834629
0.0,50,41459.44882
2.0,45,41460.583479
2.0,10,41460.949926
1.0,50,41462.230389
2.0,50,41463.774083
2.0,50,41466.094968
1.0,50,41466.36186
2.0,2,41466.395704
2.0,50,41502.560607
2.0,2,41502.599529
1.0,50,41503.305327
0.0,50,41503.952004
1.0,1,41503.963464
0.0,50,41504.646204
4.0,45,41505.397722
0.0,50,41507.180294
0.0,50,41508.215756
2.0,13,41508.374265
0.0,50,41509.027814
4.0,5,41509.11681
2.0,2,41509.135216
4.0,11,41509.359212
1.0,50,41509.780655
2.0,5,41509.829363
0.0,50,41510.526811
1.0,50,41511.216096
1.0,50,41513.773305
0.0,50,41514.687253
1.0,3,41514.739428
1.0,15,41514.922912
1.0,50,41515.888654
3.0,9,41515.985983
4.0,30,41516.233352
5.0,23,41516.716895
2.0,50,41517.01107
4.0,6,41517.117201
1.0,1,41517.127819
0.0,50,41518.415592
2.0,3,41518.501253
1.0,8,41518.731456
3.0,28,41518.89618
2.0,13,41519.012624
0.0,50,41519.663863
3.0,11,41519.78258
1.0,50,41520.542688
1.0,50,41521.445351
4.0,15,41521.592066
0.0,50,41522.630441
1.0,50,41523.063872
3.0,50,41523.608022
1.0,3,41523.668302
2.0,23,41524.18454
0.0,50,41524.773639
3.0,6,41525.11461
3.0,11,41525.332547
3.0,46,41526.474893
0.0,50,41527.275488
2.0,10,41527.394615
0.0,50,41528.568232
2.0,33,41529.852663
2.0,9,41530.187389
3.0,15,41531.091907
1.0,22,41531.706793
4.0,11,41531.865199
3.0,50,41532.74883
0.0,50,41533.731808
2.0,5,41533.93087
3.0,23,41534.545523
3.0,8,41534.725896
3.0,7,41534.842785
2.0,6,41535.111013
1.0,50,41535.952608
3.0,5,41536.103824
0.0,50,41537.495177
2.0,6,41537.711087
2.0,2,41537.775652
4.0,29,41537.988087
2.0,7,41538.102027
1.0,7,41538.360201
2.0,50,41538.768194
0.0,50,41539.221321
1.0,50,41573.308484
5.0,33,41574.148776
1.0,50,41574.830988
0.0,50,41576.344815
1.0,50,41576.917489
3.0,21,41577.362919
1.0,50,41578.024503
3.0,38,41578.8606
4.0,15,41579.153063
1.0,50,41580.21057
1.0,50,41581.601245
1.0,1,41581.696392
2.0,50,41582.124612
1.0,50,41584.430735
1.0,50,41586.315755
0.0,50,41587.234556
4.0,43,41588.040855
2.0,43,41588.567905
2.0,28,41589.011329
2.0,2,41589.067986
0.0,50,41590.082713
3.0,14,41590.345505
2.0,8,41590.480757
2.0,19,41590.580683
3.0,3,41590.706054
2.0,5,41590.763247
4.0,22,41590.968384
1.0,50,41592.384898
3.0,22,41592.603955
3.0,13,41592.804565
1.0,50,41593.307736
1.0,23,41593.590687
2.0,9,41593.747674
1.0,3,41593.807113
0.0,50,41595.032686
3.0,3,41595.103616
3.0,11,41595.312837
4.0,36,41595.903507
3.0,8,41595.977911
0.0,50,41596.572739
3.0,24,41596.9423
1.0,50,41598.830965
2.0,7,41599.243382
2.0,5,41599.325155
2.0,50,41599.930032
2.0,50,41600.319466
0.0,50,41602.289493
3.0,29,41602.721899
1.0,16,41602.827096
0.0,50,41603.558777
0.0,50,41604.133952
0.0,50,41605.676916
3.0,32,41606.247033
3.0,28,41606.560584
1.0,50,41607.582511
5.0,47,41607.984446
2.0,15,41608.341446
3.0,32,41608.766569
2.0,3,41608.857557
5.0,50,41610.281968
2.0,50,41610.649626
0.0,50,41611.097353
0.0,50,41611.683665
2.0,50,41646.520251
4.0,13,41646.603206
2.0,8,41646.754632
4.0,41,41647.27217
2.0,48,41648.815892
1.0,50,41650.261336
3.0,22,41650.406625
1.0,2,41650.419472
4.0,27,41650.881819
2.0,50,41651.764904
2.0,2,41651.840194
3.0,13,41652.080076
3.0,33,41652.507674
1.0,50,41656.126899
2.0,50,41656.983772
1.0,50,41657.915629
1.0,50,41659.379126
0.0,50,41660.828475
0.0,50,41662.411849
0.0,50,41664.100244
3.0,5,41664.148995
0.0,50,41664.804147
3.0,50,41665.574646
2.0,50,41666.289803
2.0,6,41666.463036
0.0,50,41667.135665
1.0,1,41667.151026
0.0,50,41668.000432
2.0,2,41668.036189
3.0,9,41668.284953
1.0,50,41668.578022
3.0,32,41669.033704
2.0,7,41669.214679
2.0,2,41669.223778
4.0,12,41669.357099
2.0,13,41669.533241
1.0,6,41670.148042
6.0,40,41670.710263
2.0,7,41670.896916
2.0,9,41671.292552
0.0,50,41672.636923
1.0,13,41672.702868
3.0,9,41672.82786
1.0,50,41674.213281
3.0,7,41674.343292
2.0,16,41674.454546
0.0,50,41675.212016
1.0,1,41675.276006
2.0,50,41676.70506
2.0,50,41677.439039
2.0,2,41677.475153
3.0,14,41677.730152
1.0,20,41677.898958
1.0,50,41679.26482
3.0,6,41679.390049
4.0,5,41679.544815
1.0,50,41680.696595
2.0,10,41680.786934
2.0,18,41680.985321
0.0,50,41682.004721
3.0,5,41682.084512
4.0,16,41682.351501
1.0,50,41683.036332
2.0,2,41683.125289
1.0,50,41683.938004
1.0,4,41684.025593
1.0,7,41684.081178
3.0,10,41684.328262
1.0,50,41684.805962
0.0,50,41685.558087
1.0,1,41685.562877
4.0,25,41685.886648
4.0,20,41686.223107
1.0,1,41686.24583
0.0,50,41686.722677
1.0,4,41686.771244
2.0,16,41687.130506
3.0,7,41687.199363
1.0,50,41730.301187
0.0,50,41730.881983
5.0,47,41731.386505
3.0,50,41731.988856
0.0,50,41732.449379
5.0,23,41732.810597
2.0,3,41732.848911
1.0,14,41733.042118
0.0,50,41733.919809
4.0,19,41734.353797
1.0,50,41735.139007
0.0,50,41735.492353
2.0,15,41735.704829
2.0,50,41737.887221
2.0,9,41737.948196
3.0,13,41738.037397
2.0,50,41738.320771
0.0,50,41739.058969
3.0,25,41739.238482
0.0,50,41739.942693
1.0,50,41740.330646
2.0,7,41740.647091
3.0,14,41740.872676
1.0,3,41740.974745
2.0,16,41741.20188
1.0,19,41741.447848
2.0,2,41741.456687
2.0,13,41741.63004
4.0,7,41741.797756
5.0,18,41742.131656
4.0,10,41742.209323
3.0,5,41742.300222
4.0,15,41742.702297
0.0,50,41744.033607
1.0,50,41744.791617
3.0,10,41744.987745
3.0,17,41745.189414
0.0,50,41745.589178
1.0,8,41745.813977
1.0,50,41746.932452
3.0,20,41747.076269
2.0,50,41747.565983
1.0,50,41748.621865
2.0,4,41748.683239
3.0,22,41749.057935
